ts_utc,event,value,prior,delta,trailing_mean,trailing_std,surprise_z,expected_dir
2021-04-29 12:30:00+00:00,CLAIMS,574000,566000.0,8000.0,-17000.0,37156.04161602106,0.6728380880384315,1
2021-05-06 12:30:00+00:00,CLAIMS,517000,574000.0,-57000.0,-16250.0,37651.59833450524,-1.0822913714835654,-1
2021-05-07 12:30:00+00:00,NFP,144587,144232.0,355.0,-555.25,6403.825364222118,0.14214160259358813,-1
2021-05-07 12:30:00+00:00,UNRATE,6.1,6.1,0.0,0.14166666666666652,3.3104403259257142,-0.042793904350791036,-1
2021-05-12 12:30:00+00:00,PPI,217.9,215.0,2.9000000000000057,1.8250000000000004,3.3180292617483307,0.323987498360267,-1
2021-05-13 12:30:00+00:00,CLAIMS,494000,517000.0,-23000.0,-22000.0,40163.94972040122,-0.024897949702691997,-1
2021-05-13 12:30:00+00:00,CPI,4.133077115360573,,2.938502753076457,1.1945743622841158,0.6416833990270344,4.579365396599043,-1
2021-05-17 12:30:00+00:00,RETAIL,608961,603581.0,5380.0,11271.416666666666,36798.932354716075,-0.16009748896727527,1
2021-05-20 12:30:00+00:00,CLAIMS,467000,494000.0,-27000.0,-25625.0,38552.14465036825,-0.03566597947973994,-1
2021-05-27 12:30:00+00:00,CLAIMS,441000,467000.0,-26000.0,-20000.0,33810.3956963375,-0.17746021235267434,-1
2021-06-03 12:30:00+00:00,CLAIMS,427000,441000.0,-14000.0,-27125.0,26808.514105997907,0.48958327000538704,1
2021-06-04 12:30:00+00:00,NFP,145065,144587.0,478.0,1180.0833333333333,1322.3019499984484,-0.5309553792415999,1
2021-06-04 12:30:00+00:00,UNRATE,5.8,6.1,-0.2999999999999998,-0.7250000000000002,0.7581376703955067,0.5605842007274029,1
2021-06-10 12:30:00+00:00,PPI,224.9,217.9,7.0,2.7000000000000006,1.4844650092327427,2.8966664577850088,-1
2021-06-10 12:30:00+00:00,CLAIMS,420000,427000.0,-7000.0,-27250.0,26735.476698308084,0.7574205699979717,1
2021-06-11 12:30:00+00:00,CPI,4.918257089467626,,3.4053469087402215,1.5129101807274041,1.0077422816556145,3.379184312030249,-1
2021-06-15 12:30:00+00:00,RETAIL,605282,608961.0,-3679.0,17327.75,27497.926193293526,-0.7639394277348573,1
2021-06-17 12:30:00+00:00,CLAIMS,428000,420000.0,8000.0,-18875.0,19518.763866013724,1.3768802258423256,1
2021-06-24 12:30:00+00:00,CLAIMS,422000,428000.0,-6000.0,-17250.0,21298.893331413194,0.5281964572031385,1
2021-07-01 12:30:00+00:00,CLAIMS,368000,422000.0,-54000.0,-19000.0,19420.166249106038,-1.8022502769053865,-1
2021-07-02 12:30:00+00:00,NFP,145820,145065.0,755.0,1002.0833333333334,1253.7182123829136,-0.19708043712925546,1
2021-07-02 12:30:00+00:00,UNRATE,5.9,5.8,0.10000000000000053,-0.6166666666666666,0.7132936834066859,1.0047287440481345,1
2021-07-08 12:30:00+00:00,CLAIMS,371000,368000.0,3000.0,-18625.0,18592.91339654678,1.1630775413613426,1
2021-07-12 12:30:00+00:00,PPI,228.9,224.9,4.0,3.025000000000001,1.9377235941363593,0.5031677391710531,-1
2021-07-13 12:30:00+00:00,CPI,5.295632620349999,,3.389384457465698,1.9062481628843015,1.3205488007692165,2.5666483930706607,-1
2021-07-15 12:30:00+00:00,RETAIL,611950,605282.0,6668.0,10569.416666666666,20448.33714269977,-0.19079383518769422,1
